time	V(N004,Load)	V(Ubatt,Load)	V(load)	V(n011)	Id(M4)
0.000000000000000e+00	6.580207e-01	1.507721e+01	-1.077207e+00	-4.281935e-01	-4.072860e+01
9.999999994736442e-10	6.581178e-01	1.507731e+01	-1.077314e+00	-4.281941e-01	-4.075942e+01
2.999999998420932e-09	6.581736e-01	1.507737e+01	-1.077367e+00	-4.281903e-01	-4.077481e+01
6.000000003780759e-09	6.581836e-01	1.507737e+01	-1.077366e+00	-4.281814e-01	-4.077467e+01
1.000000000167534e-08	6.582005e-01	1.507737e+01	-1.077366e+00	-4.281700e-01	-4.077459e+01
1.001591348054331e-08	6.581996e-01	1.507737e+01	-1.077365e+00	-4.281703e-01	-4.077454e+01
1.004774044521817e-08	6.581985e-01	1.507736e+01	-1.077365e+00	-4.281722e-01	-4.077450e+01
1.011139437456787e-08	6.581976e-01	1.507736e+01	-1.077365e+00	-4.281800e-01	-4.077449e+01
1.018744835712404e-08	6.581974e-01	1.507736e+01	-1.077365e+00	-4.281953e-01	-4.077449e+01
1.028244657474975e-08	6.581978e-01	1.507736e+01	-1.077365e+00	-4.282202e-01	-4.077449e+01
1.039189274909535e-08	6.581981e-01	1.507736e+01	-1.077365e+00	-4.282519e-01	-4.077448e+01
1.051494402659614e-08	6.581985e-01	1.507736e+01	-1.077365e+00	-4.282872e-01	-4.077448e+01
1.065470201649932e-08	6.581989e-01	1.507736e+01	-1.077365e+00	-4.283240e-01	-4.077447e+01
1.083704125742768e-08	6.581995e-01	1.507736e+01	-1.077365e+00	-4.283656e-01	-4.077446e+01
1.112577789619262e-08	6.582005e-01	1.507736e+01	-1.077365e+00	-4.284201e-01	-4.077445e+01
1.144149170545505e-08	6.582016e-01	1.507736e+01	-1.077365e+00	-4.284686e-01	-4.077443e+01
1.181736092314978e-08	6.582028e-01	1.507736e+01	-1.077365e+00	-4.285160e-01	-4.077442e+01
1.224385304948727e-08	6.582043e-01	1.507736e+01	-1.077365e+00	-4.285632e-01	-4.077440e+01
1.278717971092691e-08	6.582061e-01	1.507736e+01	-1.077365e+00	-4.286206e-01	-4.077438e+01
1.344357122845530e-08	6.582082e-01	1.507736e+01	-1.077364e+00	-4.286959e-01	-4.077435e+01
1.426778756252745e-08	6.582109e-01	1.507736e+01	-1.077364e+00	-4.288156e-01	-4.077431e+01
1.515604180352126e-08	6.582139e-01	1.507736e+01	-1.077364e+00	-4.289997e-01	-4.077427e+01
1.600190063094642e-08	6.582167e-01	1.507736e+01	-1.077364e+00	-4.292469e-01	-4.077423e+01
1.706949564334037e-08	6.582204e-01	1.507736e+01	-1.077364e+00	-4.296264e-01	-4.077418e+01
1.807652458274411e-08	6.582237e-01	1.507736e+01	-1.077364e+00	-4.300065e-01	-4.077414e+01
1.881580710683117e-08	6.582261e-01	1.507736e+01	-1.077364e+00	-4.302881e-01	-4.077411e+01
2.000000000335067e-08	6.582301e-01	1.507736e+01	-1.077364e+00	-4.307375e-01	-4.077405e+01
2.002948949059169e-08	6.582302e-01	1.507736e+01	-1.077364e+00	-4.307470e-01	-4.077405e+01
2.008846847201262e-08	6.582304e-01	1.507736e+01	-1.077364e+00	-4.307631e-01	-4.077405e+01
2.020642642791559e-08	6.582307e-01	1.507736e+01	-1.077364e+00	-4.307847e-01	-4.077404e+01
2.034093332659026e-08	6.582312e-01	1.507736e+01	-1.077364e+00	-4.307963e-01	-4.077404e+01
2.046403011629616e-08	6.582316e-01	1.507736e+01	-1.077364e+00	-4.307963e-01	-4.077403e+01
2.059382962077416e-08	6.582320e-01	1.507736e+01	-1.077364e+00	-4.307884e-01	-4.077403e+01
2.073424851256611e-08	6.582325e-01	1.507736e+01	-1.077364e+00	-4.307741e-01	-4.077402e+01
2.089001389232736e-08	6.582329e-01	1.507736e+01	-1.077364e+00	-4.307532e-01	-4.077401e+01
2.106979197363801e-08	6.582336e-01	1.507736e+01	-1.077363e+00	-4.307246e-01	-4.077401e+01
2.127469143214933e-08	6.582342e-01	1.507736e+01	-1.077363e+00	-4.306873e-01	-4.077400e+01
2.152924531012568e-08	6.582351e-01	1.507736e+01	-1.077363e+00	-4.306356e-01	-4.077399e+01
2.184159637180771e-08	6.582361e-01	1.507736e+01	-1.077363e+00	-4.305647e-01	-4.077397e+01
2.227313159602895e-08	6.582374e-01	1.507736e+01	-1.077362e+00	-4.304539e-01	-4.077395e+01
2.287687302093833e-08	6.582395e-01	1.507736e+01	-1.077362e+00	-4.302745e-01	-4.077393e+01
2.372427538449573e-08	6.582421e-01	1.507736e+01	-1.077361e+00	-4.299789e-01	-4.077389e+01
2.464640072585844e-08	6.582451e-01	1.507736e+01	-1.077360e+00	-4.295941e-01	-4.077385e+01
2.589571991562511e-08	6.582492e-01	1.507736e+01	-1.077358e+00	-4.289663e-01	-4.077379e+01
2.725553581439666e-08	6.582535e-01	1.507736e+01	-1.077357e+00	-4.281254e-01	-4.077373e+01
2.948357890469877e-08	6.582606e-01	1.507735e+01	-1.077354e+00	-4.263217e-01	-4.077363e+01
3.320858604771715e-08	6.582725e-01	1.507735e+01	-1.077347e+00	-4.208202e-01	-4.077347e+01
3.719557636894244e-08	6.582835e-01	1.507732e+01	-1.077322e+00	-4.008951e-01	-4.077330e+01
4.142494638981198e-08	6.582914e-01	1.507726e+01	-1.077255e+00	-3.420436e-01	-4.077312e+01
4.588944955280505e-08	6.582952e-01	1.507714e+01	-1.077137e+00	-2.201569e-01	-4.077293e+01
5.110645516503975e-08	6.582958e-01	1.507696e+01	-1.076963e+00	-2.392421e-04	-4.077272e+01
5.682753177055355e-08	6.582942e-01	1.507676e+01	-1.076756e+00	3.200199e-01	-4.077248e+01
6.158976827846940e-08	6.582925e-01	1.507659e+01	-1.076588e+00	6.472723e-01	-4.077229e+01
6.785498887079688e-08	6.582913e-01	1.507639e+01	-1.076387e+00	1.145150e+00	-4.077202e+01
7.374747124783143e-08	6.582923e-01	1.507623e+01	-1.076229e+00	1.663675e+00	-4.077177e+01
8.035965825409219e-08	6.582966e-01	1.507609e+01	-1.076093e+00	2.292350e+00	-4.077148e+01
8.819392902786882e-08	6.581116e-01	1.507385e+01	-1.073850e+00	3.078108e+00	-4.077151e+01
9.696743105691574e-08	6.561044e-01	1.505166e+01	-1.051657e+00	4.001970e+00	-4.077485e+01
1.040524612791471e-07	6.515238e-01	1.500302e+01	-1.003015e+00	4.781242e+00	-4.078021e+01
1.140144294184409e-07	6.428186e-01	1.491503e+01	-9.150335e-01	5.882649e+00	-4.078683e+01
1.214801565729839e-07	6.369105e-01	1.485983e+01	-8.598297e-01	6.679580e+00	-4.078986e+01
1.279038182311343e-07	6.325999e-01	1.482308e+01	-8.230848e-01	7.335302e+00	-4.079112e+01
1.352741581389649e-07	6.282755e-01	1.478889e+01	-7.888925e-01	8.055249e+00	-4.079130e+01
1.435315682626892e-07	6.239889e-01	1.475719e+01	-7.571912e-01	8.824669e+00	-4.079025e+01
1.515387524145262e-07	6.202356e-01	1.473091e+01	-7.309129e-01	9.538587e+00	-4.078854e+01
1.545741971989423e-07	6.189173e-01	1.472204e+01	-7.220357e-01	9.799272e+00	-4.078797e+01
1.568633672954789e-07	6.179778e-01	1.471587e+01	-7.158691e-01	9.989922e+00	-4.078769e+01
1.604500658169972e-07	6.165613e-01	1.470671e+01	-7.067115e-01	1.028176e+01	-4.078737e+01
1.638610229101611e-07	6.152681e-01	1.469847e+01	-6.984732e-01	1.055176e+01	-4.078713e+01
1.686800569847269e-07	6.135240e-01	1.468752e+01	-6.875167e-01	1.092028e+01	-4.078684e+01
1.738232192349809e-07	6.117527e-01	1.467650e+01	-6.765047e-01	1.129621e+01	-4.078656e+01
1.814465804203524e-07	6.092492e-01	1.466097e+01	-6.609665e-01	1.182195e+01	-4.078619e+01
1.890100510201775e-07	6.068158e-01	1.464550e+01	-6.454968e-01	1.230537e+01	-4.078588e+01
1.984329066478940e-07	6.035544e-01	1.462300e+01	-6.229990e-01	1.285414e+01	-4.078577e+01
2.060621075161695e-07	5.999695e-01	1.459393e+01	-5.939291e-01	1.326071e+01	-4.078711e+01
2.091742516974193e-07	5.950206e-01	1.454178e+01	-5.417771e-01	1.342264e+01	-4.080354e+01
2.105547566022548e-07	5.873807e-01	1.445377e+01	-4.537694e-01	1.350578e+01	-4.085999e+01
2.108116491233991e-07	5.849244e-01	1.443153e+01	-4.315270e-01	1.352399e+01	-4.076156e+01
2.109469108974027e-07	5.846644e-01	1.443492e+01	-4.349197e-01	1.353119e+01	-4.078389e+01
2.110057907844798e-07	5.849303e-01	1.443566e+01	-4.356605e-01	1.353319e+01	-4.081926e+01
2.110532280816257e-07	5.849251e-01	1.443322e+01	-4.332198e-01	1.353505e+01	-4.079108e+01
2.111063261006629e-07	5.848469e-01	1.443322e+01	-4.332216e-01	1.353719e+01	-4.078227e+01
2.111593449885540e-07	5.848182e-01	1.443324e+01	-4.332364e-01	1.353926e+01	-4.079545e+01
2.112592258074475e-07	5.847726e-01	1.443306e+01	-4.330585e-01	1.354323e+01	-4.078333e+01
2.113761066388498e-07	5.847294e-01	1.443295e+01	-4.329475e-01	1.354784e+01	-4.078791e+01
2.115670817981474e-07	5.846577e-01	1.443271e+01	-4.327090e-01	1.355535e+01	-4.078363e+01
2.118580237006618e-07	5.845512e-01	1.443239e+01	-4.323935e-01	1.356666e+01	-4.078584e+01
2.122892596156944e-07	5.843941e-01	1.443191e+01	-4.319095e-01	1.358313e+01	-4.078436e+01
2.129946900172874e-07	5.841417e-01	1.443115e+01	-4.311531e-01	1.360931e+01	-4.078527e+01
2.140637458125649e-07	5.837677e-01	1.443004e+01	-4.300417e-01	1.364718e+01	-4.078464e+01
2.157734236563069e-07	5.831914e-01	1.442838e+01	-4.283839e-01	1.370319e+01	-4.078490e+01
2.184561773838078e-07	5.823388e-01	1.442606e+01	-4.260616e-01	1.377863e+01	-4.078450e+01
2.226591127169053e-07	5.811082e-01	1.442302e+01	-4.230231e-01	1.386777e+01	-4.078429e+01
2.265324352129783e-07	5.800852e-01	1.442087e+01	-4.208699e-01	1.391935e+01	-4.078406e+01
2.301935704690505e-07	5.792269e-01	1.441945e+01	-4.194513e-01	1.394564e+01	-4.078384e+01
2.343190103684667e-07	5.783647e-01	1.441839e+01	-4.183870e-01	1.396234e+01	-4.078357e+01
2.383609809183951e-07	5.776086e-01	1.441772e+01	-4.177161e-01	1.397227e+01	-4.078336e+01
2.429490384633914e-07	5.768357e-01	1.441724e+01	-4.172359e-01	1.397938e+01	-4.078318e+01
2.467933185659743e-07	5.762485e-01	1.441698e+01	-4.169810e-01	1.398326e+01	-4.078302e+01
2.510870257682596e-07	5.756536e-01	1.441680e+01	-4.168024e-01	1.398609e+01	-4.078276e+01
2.559416005937232e-07	5.750425e-01	1.441667e+01	-4.166745e-01	1.398822e+01	-4.078253e+01
2.611952924294614e-07	5.744491e-01	1.441659e+01	-4.165902e-01	1.398969e+01	-4.078223e+01
2.680497295307060e-07	5.737631e-01	1.441653e+01	-4.165270e-01	1.399082e+01	-4.078193e+01
2.752930200536352e-07	5.731375e-01	1.441649e+01	-4.164910e-01	1.399142e+01	-4.078154e+01
2.864882484437947e-07	5.723287e-01	1.441647e+01	-4.164658e-01	1.399169e+01	-4.078103e+01
2.982975761400830e-07	5.716520e-01	1.441646e+01	-4.164568e-01	1.399154e+01	-4.078048e+01
3.183942229104120e-07	5.708049e-01	1.441646e+01	-4.164585e-01	1.399084e+01	-4.077960e+01
3.417804747343767e-07	5.701335e-01	1.441647e+01	-4.164679e-01	1.398982e+01	-4.077856e+01
3.719722108525003e-07	5.696046e-01	1.441648e+01	-4.164832e-01	1.398844e+01	-4.077724e+01
4.050702085769964e-07	5.692822e-01	1.441650e+01	-4.164991e-01	1.398699e+01	-4.077579e+01
4.477550341469572e-07	5.690791e-01	1.441652e+01	-4.165169e-01	1.398525e+01	-4.077396e+01
4.977882112275345e-07	5.689754e-01	1.441653e+01	-4.165330e-01	1.398346e+01	-4.077179e+01
5.524437637627333e-07	5.689331e-01	1.441654e+01	-4.165434e-01	1.398186e+01	-4.076944e+01
6.068688276975043e-07	5.689187e-01	1.441655e+01	-4.165459e-01	1.398063e+01	-4.076709e+01
6.685014323284943e-07	5.689128e-01	1.441654e+01	-4.165401e-01	1.397966e+01	-4.076443e+01
7.644461730432761e-07	5.689074e-01	1.441652e+01	-4.165199e-01	1.397865e+01	-4.076030e+01
8.515639633444039e-07	5.689027e-01	1.441649e+01	-4.164941e-01	1.397807e+01	-4.075654e+01
9.431553334229847e-07	5.688971e-01	1.441646e+01	-4.164614e-01	1.397773e+01	-4.075259e+01
1.043575848257150e-06	5.688905e-01	1.441642e+01	-4.164219e-01	1.397752e+01	-4.074827e+01
1.166646932997117e-06	5.688820e-01	1.441637e+01	-4.163707e-01	1.397740e+01	-4.074296e+01
1.329230377350443e-06	5.688704e-01	1.441630e+01	-4.163009e-01	1.397733e+01	-4.073595e+01
1.550158120776357e-06	5.688544e-01	1.441620e+01	-4.162044e-01	1.397732e+01	-4.072643e+01
1.886283817857659e-06	5.688300e-01	1.441606e+01	-4.160567e-01	1.397735e+01	-4.071196e+01
2.461329998842965e-06	5.687881e-01	1.441580e+01	-4.158035e-01	1.397742e+01	-4.068719e+01
3.611422360813576e-06	5.687044e-01	1.441530e+01	-4.152963e-01	1.397757e+01	-4.063761e+01
4.718370688015783e-06	5.686238e-01	1.441481e+01	-4.148059e-01	1.397771e+01	-4.058965e+01
5.507116796504841e-06	5.685666e-01	1.441445e+01	-4.144527e-01	1.397782e+01	-4.055512e+01
6.287885666027282e-06	5.685102e-01	1.441410e+01	-4.140986e-01	1.397792e+01	-4.052050e+01
7.268269903736024e-06	5.684406e-01	1.441365e+01	-4.136503e-01	1.397805e+01	-4.047667e+01
8.177650004249915e-06	5.683776e-01	1.441323e+01	-4.132344e-01	1.397817e+01	-4.043600e+01
9.119854778624759e-06	5.683144e-01	1.441281e+01	-4.128063e-01	1.397830e+01	-4.039414e+01
1.047365995639898e-05	5.682269e-01	1.441220e+01	-4.121983e-01	1.397848e+01	-4.033470e+01
1.279064518506373e-05	5.680823e-01	1.441117e+01	-4.111714e-01	1.397878e+01	-4.023429e+01
1.526889728038772e-05	5.679319e-01	1.441009e+01	-4.100853e-01	1.397910e+01	-4.012810e+01
1.780344242403864e-05	5.677809e-01	1.440898e+01	-4.089841e-01	1.397942e+01	-4.002042e+01
2.118752576456967e-05	5.675813e-01	1.440752e+01	-4.075221e-01	1.397985e+01	-3.987747e+01
2.441367942631473e-05	5.673923e-01	1.440614e+01	-4.061354e-01	1.398026e+01	-3.974188e+01
3.086598674981178e-05	5.670170e-01	1.440338e+01	-4.033806e-01	1.398106e+01	-3.947252e+01
4.183221192479575e-05	5.663860e-01	1.439875e+01	-3.987510e-01	1.398242e+01	-3.901983e+01
6.376466227475674e-05	5.651493e-01	1.438968e+01	-3.896824e-01	1.398508e+01	-3.813307e+01
1.037646622747551e-04	5.629575e-01	1.437363e+01	-3.736261e-01	1.398979e+01	-3.656296e+01
1.837646622747519e-04	5.588132e-01	1.434333e+01	-3.433320e-01	1.399867e+01	-3.360033e+01
2.637646622747486e-04	5.549889e-01	1.431550e+01	-3.154956e-01	1.400683e+01	-3.087776e+01
3.037646622747470e-04	5.531860e-01	1.430244e+01	-3.024361e-01	1.401066e+01	-2.960036e+01
3.437646622747453e-04	5.514496e-01	1.428992e+01	-2.899176e-01	1.401433e+01	-2.837580e+01
3.837646622747437e-04	5.497741e-01	1.427792e+01	-2.779174e-01	1.401785e+01	-2.720190e+01
4.237646622747421e-04	5.481534e-01	1.426641e+01	-2.664143e-01	1.402122e+01	-2.607657e+01
4.637646622747404e-04	5.465703e-01	1.425527e+01	-2.552737e-01	1.402449e+01	-2.498671e+01
4.637746622747421e-04	5.465699e-01	1.425527e+01	-2.552708e-01	1.402449e+01	-2.498641e+01
4.637946622747455e-04	5.465692e-01	1.425527e+01	-2.552651e-01	1.402449e+01	-2.498584e+01
4.638346622747452e-04	5.465676e-01	1.425525e+01	-2.552544e-01	1.402449e+01	-2.498480e+01
4.639094531106794e-04	5.465648e-01	1.425523e+01	-2.552342e-01	1.402450e+01	-2.498281e+01
4.640590347825407e-04	5.465591e-01	1.425519e+01	-2.551939e-01	1.402451e+01	-2.497887e+01
4.643581981262704e-04	5.465476e-01	1.425511e+01	-2.551132e-01	1.402453e+01	-2.497098e+01
4.649565248137297e-04	5.465245e-01	1.425495e+01	-2.549521e-01	1.402458e+01	-2.495521e+01
4.661531781886483e-04	5.464783e-01	1.425463e+01	-2.546301e-01	1.402467e+01	-2.492371e+01
4.685464849384785e-04	5.463859e-01	1.425399e+01	-2.539876e-01	1.402486e+01	-2.486085e+01
4.733330984381459e-04	5.462016e-01	1.425271e+01	-2.527087e-01	1.402524e+01	-2.473573e+01
4.829063254374738e-04	5.458339e-01	1.425016e+01	-2.501620e-01	1.402598e+01	-2.448654e+01
4.829163254374755e-04	5.458335e-01	1.425016e+01	-2.501595e-01	1.402598e+01	-2.448631e+01
4.829363254374788e-04	5.458328e-01	1.425015e+01	-2.501544e-01	1.402599e+01	-2.448584e+01
4.829763254374786e-04	5.458313e-01	1.425014e+01	-2.501437e-01	1.402599e+01	-2.448478e+01
4.830539703805439e-04	5.458284e-01	1.425012e+01	-2.501233e-01	1.402600e+01	-2.448278e+01
4.832092602666677e-04	5.458225e-01	1.425008e+01	-2.500822e-01	1.402601e+01	-2.447876e+01
4.835198400389221e-04	5.458107e-01	1.425000e+01	-2.500001e-01	1.402603e+01	-2.447074e+01
4.841409995834309e-04	5.457870e-01	1.424984e+01	-2.498362e-01	1.402608e+01	-2.445469e+01
4.853833186724416e-04	5.457395e-01	1.424951e+01	-2.495086e-01	1.402618e+01	-2.442265e+01
4.878679568504629e-04	5.456447e-01	1.424886e+01	-2.488551e-01	1.402637e+01	-2.435871e+01
4.928372332065056e-04	5.454553e-01	1.424755e+01	-2.475508e-01	1.402675e+01	-2.423107e+01
4.928472332065073e-04	5.454549e-01	1.424755e+01	-2.475483e-01	1.402675e+01	-2.423085e+01
4.928672332065107e-04	5.454542e-01	1.424754e+01	-2.475433e-01	1.402675e+01	-2.423038e+01
4.929072332065104e-04	5.454527e-01	1.424753e+01	-2.475327e-01	1.402675e+01	-2.422933e+01
4.929864579350102e-04	5.454497e-01	1.424751e+01	-2.475121e-01	1.402676e+01	-2.422731e+01
4.931449073920166e-04	5.454438e-01	1.424747e+01	-2.474706e-01	1.402677e+01	-2.422325e+01
4.934618063060225e-04	5.454318e-01	1.424739e+01	-2.473878e-01	1.402680e+01	-2.421515e+01
4.940956041340414e-04	5.454077e-01	1.424722e+01	-2.472222e-01	1.402685e+01	-2.419895e+01
4.953631997900720e-04	5.453596e-01	1.424689e+01	-2.468915e-01	1.402694e+01	-2.416659e+01
4.974648086879391e-04	5.452798e-01	1.424634e+01	-2.463440e-01	1.402710e+01	-2.411306e+01
4.974748086879408e-04	5.452794e-01	1.424634e+01	-2.463412e-01	1.402710e+01	-2.411278e+01
4.974948086879441e-04	5.452787e-01	1.424634e+01	-2.463358e-01	1.402711e+01	-2.411222e+01
4.975348086879439e-04	5.452772e-01	1.424633e+01	-2.463255e-01	1.402711e+01	-2.411122e+01
4.976148086879434e-04	5.452742e-01	1.424630e+01	-2.463046e-01	1.402711e+01	-2.410917e+01
4.977748086879424e-04	5.452682e-01	1.424626e+01	-2.462630e-01	1.402713e+01	-2.410511e+01
4.980948086879405e-04	5.452561e-01	1.424618e+01	-2.461797e-01	1.402715e+01	-2.409696e+01
4.987348086879437e-04	5.452319e-01	1.424601e+01	-2.460130e-01	1.402720e+01	-2.408062e+01
4.987448086879454e-04	5.452316e-01	1.424601e+01	-2.460106e-01	1.402720e+01	-2.408040e+01
4.987648086879487e-04	5.452308e-01	1.424601e+01	-2.460056e-01	1.402720e+01	-2.407993e+01
4.988048086879485e-04	5.452293e-01	1.424600e+01	-2.459951e-01	1.402721e+01	-2.407889e+01
4.988848086879480e-04	5.452264e-01	1.424597e+01	-2.459743e-01	1.402721e+01	-2.407687e+01
4.990448086879470e-04	5.452204e-01	1.424593e+01	-2.459327e-01	1.402722e+01	-2.407279e+01
4.993648086879451e-04	5.452083e-01	1.424585e+01	-2.458493e-01	1.402725e+01	-2.406461e+01
4.993748086879468e-04	5.452079e-01	1.424585e+01	-2.458469e-01	1.402725e+01	-2.406438e+01
4.993948086879502e-04	5.452072e-01	1.424584e+01	-2.458419e-01	1.402725e+01	-2.406392e+01
4.994348086879499e-04	5.452057e-01	1.424583e+01	-2.458314e-01	1.402725e+01	-2.406287e+01
4.995148086879495e-04	5.452028e-01	1.424581e+01	-2.458107e-01	1.402726e+01	-2.406085e+01
4.996748086879485e-04	5.451968e-01	1.424577e+01	-2.457697e-01	1.402727e+01	-2.405690e+01
4.996800000000023e-04	5.451966e-01	1.424577e+01	-2.457681e-01	1.402727e+01	-2.405672e+01
4.996903826241100e-04	5.451962e-01	1.424576e+01	-2.457649e-01	1.402727e+01	-2.405636e+01
4.997111478723254e-04	5.451955e-01	1.424576e+01	-2.457597e-01	1.402727e+01	-2.405587e+01
4.997418470822010e-04	5.451944e-01	1.424575e+01	-2.457516e-01	1.402728e+01	-2.405507e+01
4.998032455019591e-04	5.451921e-01	1.424574e+01	-2.457358e-01	1.402728e+01	-2.405353e+01
4.998772031604842e-04	5.451893e-01	1.424572e+01	-2.457169e-01	1.402729e+01	-2.405170e+01
4.998872031604859e-04	5.451890e-01	1.424571e+01	-2.457141e-01	1.402729e+01	-2.405143e+01
4.999072031604893e-04	5.451882e-01	1.424571e+01	-2.457087e-01	1.402729e+01	-2.405087e+01
4.999472031604890e-04	5.451868e-01	1.424570e+01	-2.456982e-01	1.402729e+01	-2.404982e+01
4.999572031604907e-04	5.451864e-01	1.424570e+01	-2.456957e-01	1.402729e+01	-2.404959e+01
4.999772031604940e-04	5.451857e-01	1.424569e+01	-2.456905e-01	1.402730e+01	-2.404908e+01
4.999872031604957e-04	5.451853e-01	1.424569e+01	-2.456888e-01	1.402730e+01	-2.404901e+01
4.999899999999988e-04	5.451852e-01	1.424569e+01	-2.456877e-01	1.402730e+01	-2.404886e+01
4.999944063209943e-04	5.451851e-01	1.424569e+01	-2.456860e-01	1.402730e+01	-2.404864e+01
5.000000000000004e-04	5.451739e-01	1.424522e+01	-2.452240e-01	1.402726e+01	-2.392612e+01
5.000000123061080e-04	5.451803e-01	1.424549e+01	-2.454944e-01	1.402727e+01	-2.400003e+01
5.000000369183161e-04	5.451850e-01	1.424568e+01	-2.456820e-01	1.402728e+01	-2.404851e+01
5.000000555271597e-04	5.451852e-01	1.424569e+01	-2.456867e-01	1.402729e+01	-2.404911e+01
5.000000736675517e-04	5.451849e-01	1.424568e+01	-2.456808e-01	1.402730e+01	-2.404770e+01
5.000001099483425e-04	5.451850e-01	1.424569e+01	-2.456851e-01	1.402731e+01	-2.404865e+01
5.000001544992402e-04	5.451849e-01	1.424568e+01	-2.456842e-01	1.402732e+01	-2.404842e+01
5.000002235189815e-04	5.451849e-01	1.424568e+01	-2.456847e-01	1.402734e+01	-2.404856e+01
5.000003067647599e-04	5.451849e-01	1.424568e+01	-2.456844e-01	1.402737e+01	-2.404849e+01
5.000004253979187e-04	5.451849e-01	1.424568e+01	-2.456845e-01	1.402742e+01	-2.404854e+01
5.000005752305373e-04	5.451848e-01	1.424568e+01	-2.456842e-01	1.402748e+01	-2.404850e+01
5.000007939184939e-04	5.451848e-01	1.424568e+01	-2.456840e-01	1.402759e+01	-2.404852e+01
5.000011007780594e-04	5.451848e-01	1.424568e+01	-2.456834e-01	1.402775e+01	-2.404850e+01
5.000016084910561e-04	5.451847e-01	1.424568e+01	-2.456824e-01	1.402802e+01	-2.404850e+01
5.000022531147369e-04	5.451845e-01	1.424568e+01	-2.456807e-01	1.402838e+01	-2.404848e+01
5.000032296100382e-04	5.451842e-01	1.424568e+01	-2.456778e-01	1.402893e+01	-2.404846e+01
5.000043530463336e-04	5.451838e-01	1.424567e+01	-2.456737e-01	1.402956e+01	-2.404843e+01
5.000053742222968e-04	5.451835e-01	1.424567e+01	-2.456697e-01	1.403005e+01	-2.404840e+01
5.000058692058232e-04	5.451833e-01	1.424567e+01	-2.456680e-01	1.403013e+01	-2.404839e+01
5.000062869377278e-04	5.451832e-01	1.424567e+01	-2.456669e-01	1.402996e+01	-2.404837e+01
5.000066500959535e-04	5.451831e-01	1.424567e+01	-2.456667e-01	1.402952e+01	-2.404837e+01
5.000070452149813e-04	5.451832e-01	1.424567e+01	-2.456676e-01	1.402864e+01	-2.404836e+01
5.000074665215890e-04	5.451834e-01	1.424567e+01	-2.456701e-01	1.402719e+01	-2.404835e+01
5.000078562281962e-04	5.451838e-01	1.424567e+01	-2.456743e-01	1.402528e+01	-2.404833e+01
5.000082989411805e-04	5.451844e-01	1.424568e+01	-2.456819e-01	1.402239e+01	-2.404832e+01
5.000087232851710e-04	5.451853e-01	1.424569e+01	-2.456920e-01	1.401889e+01	-2.404830e+01
5.000091070897425e-04	5.451863e-01	1.424570e+01	-2.457043e-01	1.401506e+01	-2.404829e+01
5.000094966274224e-04	5.451877e-01	1.424572e+01	-2.457203e-01	1.401050e+01	-2.404828e+01
5.000099639886207e-04	5.451897e-01	1.424574e+01	-2.457430e-01	1.400444e+01	-2.404837e+01
5.000100000000021e-04	5.451898e-01	1.424574e+01	-2.457416e-01	1.400395e+01	-2.404706e+01
5.000100412742500e-04	5.451900e-01	1.424575e+01	-2.457459e-01	1.400336e+01	-2.404784e+01
5.000101238227458e-04	5.451905e-01	1.424575e+01	-2.457518e-01	1.400217e+01	-2.404825e+01
5.000102889197375e-04	5.451914e-01	1.424576e+01	-2.457619e-01	1.399980e+01	-2.404824e+01
5.000106191137277e-04	5.451933e-01	1.424578e+01	-2.457833e-01	1.399524e+01	-2.404823e+01
5.000111773390270e-04	5.451968e-01	1.424582e+01	-2.458218e-01	1.398834e+01	-2.404821e+01
5.000119381212142e-04	5.452018e-01	1.424588e+01	-2.458768e-01	1.398012e+01	-2.404819e+01
5.000124842714365e-04	5.452055e-01	1.424592e+01	-2.459186e-01	1.397456e+01	-2.404817e+01
5.000131254276341e-04	5.452108e-01	1.424598e+01	-2.459765e-01	1.396515e+01	-2.404814e+01
5.000137895670650e-04	5.452178e-01	1.424606e+01	-2.460551e-01	1.394839e+01	-2.404810e+01
5.000142155429307e-04	5.452238e-01	1.424612e+01	-2.461222e-01	1.393255e+01	-2.404807e+01
5.000147004272093e-04	5.452324e-01	1.424622e+01	-2.462183e-01	1.390926e+01	-2.404803e+01
5.000150152842664e-04	5.452393e-01	1.424630e+01	-2.462955e-01	1.389039e+01	-2.404800e+01
5.000154521474509e-04	5.452511e-01	1.424643e+01	-2.464268e-01	1.385884e+01	-2.404796e+01
5.000159165512372e-04	5.452659e-01	1.424659e+01	-2.465926e-01	1.382060e+01	-2.404791e+01
5.000163512602490e-04	5.452824e-01	1.424678e+01	-2.467753e-01	1.378114e+01	-2.404786e+01
5.000168618141815e-04	5.453048e-01	1.424702e+01	-2.470242e-01	1.373127e+01	-2.404780e+01
5.000174387548018e-04	5.453343e-01	1.424735e+01	-2.473493e-01	1.367135e+01	-2.404773e+01
5.000181852083119e-04	5.453786e-01	1.424784e+01	-2.478368e-01	1.358914e+01	-2.404763e+01
5.000190346010555e-04	5.454385e-01	1.424849e+01	-2.484921e-01	1.348911e+01	-2.404750e+01
5.000204167258451e-04	5.455553e-01	1.424976e+01	-2.497645e-01	1.331382e+01	-2.404729e+01
5.000218652140911e-04	5.457093e-01	1.425143e+01	-2.514273e-01	1.311190e+01	-2.404703e+01
5.000247621905832e-04	5.461085e-01	1.425570e+01	-2.556963e-01	1.266246e+01	-2.404642e+01
