time	V(N004,Load)	V(Ubatt,Load)	V(load)	V(n011)	Id(M4)
1.990412521174496e-03	1.348720e+01	4.346371e-01	1.356536e+01	3.801694e-01	-4.932284e-06
1.990771599988270e-03	1.348723e+01	4.347382e-01	1.356526e+01	3.801462e-01	2.349416e-06
1.991489757615823e-03	1.348731e+01	4.349413e-01	1.356506e+01	3.800999e-01	-1.306335e-06
1.992926072870924e-03	1.348746e+01	4.353447e-01	1.356466e+01	3.800090e-01	-1.732340e-04
1.992936072870925e-03	1.348746e+01	4.353476e-01	1.356465e+01	3.800075e-01	-8.727610e-05
1.992956072870929e-03	1.348746e+01	4.353542e-01	1.356465e+01	3.800049e-01	4.356106e-05
1.992996072870935e-03	1.348746e+01	4.353657e-01	1.356463e+01	3.800028e-01	-5.534337e-06
1.993041901787944e-03	1.348747e+01	4.353790e-01	1.356462e+01	3.799996e-01	1.892944e-05
1.993133559621954e-03	1.348748e+01	4.354038e-01	1.356460e+01	3.799940e-01	-9.546678e-06
1.993316875289981e-03	1.348750e+01	4.354563e-01	1.356454e+01	3.799821e-01	4.673997e-06
1.993683506626036e-03	1.348754e+01	4.355593e-01	1.356444e+01	3.799586e-01	-1.887549e-06
1.994276737327896e-03	1.348760e+01	4.357243e-01	1.356428e+01	3.799222e-01	-1.707468e-04
1.994286737327898e-03	1.348760e+01	4.357281e-01	1.356427e+01	3.799207e-01	-8.688370e-05
1.994306737327901e-03	1.348760e+01	4.357347e-01	1.356427e+01	3.799182e-01	4.337728e-05
1.994346737327908e-03	1.348760e+01	4.357452e-01	1.356425e+01	3.799160e-01	-5.097893e-06
1.994392082783958e-03	1.348761e+01	4.357586e-01	1.356424e+01	3.799129e-01	1.906355e-05
1.994482773696057e-03	1.348762e+01	4.357834e-01	1.356422e+01	3.799074e-01	-9.596348e-06
1.994664155520250e-03	1.348764e+01	4.358339e-01	1.356417e+01	3.798972e-01	-1.634111e-04
1.994674155520251e-03	1.348764e+01	4.358368e-01	1.356416e+01	3.798958e-01	-8.652111e-05
1.994694155520255e-03	1.348764e+01	4.358444e-01	1.356416e+01	3.798933e-01	4.318853e-05
1.994734155520261e-03	1.348765e+01	4.358549e-01	1.356415e+01	3.798912e-01	-4.674951e-06
1.994779020533549e-03	1.348765e+01	4.358673e-01	1.356413e+01	3.798881e-01	1.917779e-05
1.994868750560125e-03	1.348766e+01	4.358940e-01	1.356411e+01	3.798812e-01	1.529190e-04
1.994878750560126e-03	1.348766e+01	4.358959e-01	1.356410e+01	3.798811e-01	8.609394e-05
1.994898750560130e-03	1.348766e+01	4.359007e-01	1.356410e+01	3.798810e-01	-4.296005e-05
1.994938750560137e-03	1.348767e+01	4.359121e-01	1.356409e+01	3.798782e-01	-2.099653e-05
1.994965605814428e-03	1.348767e+01	4.359207e-01	1.356408e+01	3.798754e-01	1.075464e-04
1.994975605814429e-03	1.348767e+01	4.359226e-01	1.356408e+01	3.798752e-01	5.240858e-05
1.994989999999995e-03	1.348767e+01	4.359274e-01	1.356407e+01	3.798743e-01	5.212722e-05
1.994999999999997e-03	1.348767e+01	4.359293e-01	1.356407e+01	3.798741e-01	2.160668e-07
1.995009999999998e-03	1.348767e+01	4.366560e-01	1.356334e+01	3.796265e-01	2.887674e-01
1.995010021999997e-03	1.348767e+01	4.362698e-01	1.356373e+01	3.797356e-01	1.086446e-01
1.995010066000003e-03	1.348769e+01	4.359627e-01	1.356404e+01	3.798309e-01	7.313823e-04
1.995010106534356e-03	1.348771e+01	4.359283e-01	1.356407e+01	3.798555e-01	-1.610689e-04
1.995010144080996e-03	1.348775e+01	4.359341e-01	1.356407e+01	3.798636e-01	1.019509e-03
1.995010212427852e-03	1.348786e+01	4.359312e-01	1.356407e+01	3.798707e-01	-1.340047e-04
1.995010287713123e-03	1.348806e+01	4.359322e-01	1.356407e+01	3.798728e-01	2.935165e-04
1.995010406009287e-03	1.348855e+01	4.359312e-01	1.356407e+01	3.798735e-01	-7.078748e-05
1.995010543525119e-03	1.348941e+01	4.359303e-01	1.356407e+01	3.798736e-01	1.298383e-04
1.995010756493075e-03	1.349138e+01	4.359293e-01	1.356407e+01	3.798738e-01	-5.218754e-05
1.995011037462059e-03	1.349516e+01	4.359283e-01	1.356407e+01	3.798738e-01	6.733386e-05
1.995011518643078e-03	1.350453e+01	4.359255e-01	1.356407e+01	3.798740e-01	-3.480710e-05
1.995012332710072e-03	1.352613e+01	4.359217e-01	1.356408e+01	3.798743e-01	1.000988e-05
1.995013304131744e-03	1.355873e+01	4.359179e-01	1.356408e+01	3.798746e-01	-9.886073e-06
1.995014615160773e-03	1.360927e+01	4.359140e-01	1.356409e+01	3.798749e-01	-2.311275e-05
1.995015353135905e-03	1.363864e+01	4.359131e-01	1.356409e+01	3.798750e-01	1.959406e-05
1.995015892899521e-03	1.365787e+01	4.359140e-01	1.356409e+01	3.798749e-01	-1.183401e-05
1.995016367422324e-03	1.366926e+01	4.359198e-01	1.356408e+01	3.798744e-01	1.150148e-06
1.995016800118835e-03	1.367025e+01	4.359293e-01	1.356407e+01	3.798736e-01	-3.556611e-06
1.995017263501549e-03	1.365430e+01	4.359465e-01	1.356405e+01	3.798721e-01	-2.269475e-05
1.995017765672125e-03	1.360565e+01	4.359732e-01	1.356403e+01	3.798698e-01	-1.426007e-05
1.995018322714884e-03	1.349690e+01	4.360132e-01	1.356399e+01	3.798664e-01	-2.329221e-05
1.995018827215103e-03	1.333299e+01	4.360580e-01	1.356394e+01	3.798625e-01	-6.858848e-05
1.995019169831358e-03	1.317574e+01	4.360943e-01	1.356391e+01	3.798594e-01	9.235741e-05
1.995019314767491e-03	1.308940e+01	4.361105e-01	1.356389e+01	3.798580e-01	7.566173e-05
1.995019604639756e-03	1.287472e+01	4.361467e-01	1.356385e+01	3.798549e-01	-7.667526e-05
1.995020000000000e-03	1.253827e+01	4.361916e-01	1.356381e+01	3.798520e-01	-6.420123e-03
1.995020039536027e-03	1.249755e+01	4.362020e-01	1.356380e+01	3.798504e-01	-2.304911e-03
1.995020118608075e-03	1.241327e+01	4.362164e-01	1.356378e+01	3.798488e-01	-6.232027e-05
1.995020276752170e-03	1.223117e+01	4.362383e-01	1.356376e+01	3.798469e-01	-4.705658e-05
1.995020593040367e-03	1.182006e+01	4.362822e-01	1.356372e+01	3.798430e-01	-5.083705e-05
1.995021139684534e-03	1.099737e+01	4.363508e-01	1.356365e+01	3.798369e-01	-4.316177e-05
1.995022027968869e-03	9.484554e+00	4.364491e-01	1.356355e+01	3.798283e-01	-3.820147e-05
1.995023222561579e-03	7.341293e+00	4.365616e-01	1.356344e+01	3.798184e-01	-3.057994e-05
1.995024142378968e-03	5.767364e+00	4.366331e-01	1.356337e+01	3.798121e-01	-2.517064e-05
1.995025170689411e-03	4.215321e+00	4.367008e-01	1.356330e+01	3.798061e-01	-2.399337e-05
1.995025888687517e-03	3.306754e+00	4.367495e-01	1.356325e+01	3.798019e-01	-2.577352e-05
1.995026749404855e-03	2.398221e+00	4.368134e-01	1.356319e+01	3.797964e-01	-2.842384e-05
1.995027226267918e-03	1.970537e+00	4.368486e-01	1.356315e+01	3.797932e-01	-2.704193e-05
1.995027712206936e-03	1.602411e+00	4.368849e-01	1.356312e+01	3.797901e-01	-2.640084e-05
1.995028230025210e-03	1.266756e+00	4.369240e-01	1.356308e+01	3.797867e-01	-2.669962e-05
1.995028686955766e-03	1.017183e+00	4.369583e-01	1.356304e+01	3.797837e-01	-2.757917e-05
1.995029171075975e-03	8.001499e-01	4.369965e-01	1.356300e+01	3.797804e-01	-2.918720e-05
1.995029769482369e-03	5.853863e-01	4.370451e-01	1.356295e+01	3.797762e-01	-3.015506e-05
1.995030310688407e-03	4.383755e-01	4.370909e-01	1.356291e+01	3.797722e-01	-3.147031e-05
1.995030975790853e-03	3.036385e-01	4.371490e-01	1.356285e+01	3.797671e-01	-3.311407e-05
1.995031446715492e-03	2.208843e-01	4.371920e-01	1.356281e+01	3.797634e-01	-3.231762e-05
1.995031764168327e-03	1.687498e-01	4.372215e-01	1.356278e+01	3.797608e-01	-3.446884e-05
1.995032036669071e-03	1.358805e-01	4.372482e-01	1.356275e+01	3.797586e-01	-3.497815e-05
1.995032347818483e-03	1.165323e-01	4.372778e-01	1.356272e+01	3.797559e-01	-3.346011e-05
1.995032884900404e-03	9.941578e-02	4.373302e-01	1.356267e+01	3.797514e-01	-3.523815e-05
1.995033466544477e-03	8.686352e-02	4.373865e-01	1.356261e+01	3.797465e-01	-3.463541e-05
1.995034355649253e-03	7.170963e-02	4.374733e-01	1.356253e+01	3.797389e-01	-3.533775e-05
1.995035284007907e-03	5.877018e-02	4.375639e-01	1.356244e+01	3.797310e-01	-3.512689e-05
1.995036436215319e-03	4.704952e-02	4.376774e-01	1.356232e+01	3.797212e-01	-3.534787e-05
1.995037564270170e-03	4.036427e-02	4.377880e-01	1.356221e+01	3.797116e-01	-3.502851e-05
1.995039579201267e-03	3.460312e-02	4.379864e-01	1.356201e+01	3.796944e-01	-3.548554e-05
1.995041871317306e-03	3.057194e-02	4.382114e-01	1.356179e+01	3.796749e-01	-3.545602e-05
1.995044261997661e-03	2.734280e-02	4.384470e-01	1.356155e+01	3.796545e-01	-3.571518e-05
1.995049043358371e-03	2.250290e-02	4.389191e-01	1.356108e+01	3.796137e-01	-3.561685e-05
1.995054168661088e-03	1.915073e-02	4.394264e-01	1.356057e+01	3.795699e-01	-3.582972e-05
1.995064419266515e-03	1.532936e-02	4.404469e-01	1.355955e+01	3.794822e-01	-3.591830e-05
1.995083647733764e-03	1.142406e-02	4.423809e-01	1.355762e+01	3.793167e-01	-3.638356e-05
1.995114313652083e-03	8.392334e-03	4.455156e-01	1.355448e+01	3.790499e-01	-3.700400e-05
1.995170673069036e-03	5.801201e-03	4.514208e-01	1.354858e+01	3.785494e-01	-3.824471e-05
1.995236291309516e-03	4.315376e-03	4.585629e-01	1.354144e+01	3.779459e-01	-3.972992e-05
1.995346712340813e-03	3.063202e-03	4.713001e-01	1.352870e+01	3.768712e-01	-4.244765e-05
1.995505845751588e-03	2.042770e-03	4.914169e-01	1.350858e+01	3.751743e-01	-4.686217e-05
1.995762126596835e-03	1.049042e-03	5.285130e-01	1.347149e+01	3.720443e-01	-5.547236e-05
1.996069781463820e-03	2.450943e-04	5.825005e-01	1.341750e+01	3.674859e-01	-6.907325e-05
1.996443092280385e-03	-4.577637e-04	6.678038e-01	1.333220e+01	3.602713e-01	-9.320043e-05
1.996869497620478e-03	-1.042366e-03	8.102846e-01	1.318972e+01	3.481752e-01	-1.408158e-04
1.997403572802862e-03	-1.511574e-03	1.103540e+00	1.289646e+01	3.230994e-01	-2.678849e-04
1.997861966897579e-03	-1.619339e-03	1.557955e+00	1.244205e+01	2.837747e-01	-5.420528e-04
1.998184821438827e-03	-1.368523e-03	2.153075e+00	1.184692e+01	2.312637e-01	-9.137300e-04
1.998516824894055e-03	-7.944107e-04	3.047834e+00	1.095217e+01	1.509109e-01	-1.194120e-03
1.998699404531568e-03	-4.100800e-04	3.599265e+00	1.040073e+01	1.003892e-01	-1.233467e-03
1.998845279828763e-03	-9.441376e-05	4.045039e+00	9.954961e+00	5.860946e-02	-1.264232e-03
1.999004159933662e-03	2.584457e-04	4.536352e+00	9.463648e+00	1.157439e-02	-1.314084e-03
1.999179823855488e-03	6.666183e-04	5.101739e+00	8.898261e+00	-4.389933e-02	-1.428390e-03
1.999385710627133e-03	1.194954e-03	5.831246e+00	8.168754e+00	-1.174964e-01	-1.791458e-03
1.999509152544224e-03	1.578331e-03	6.361763e+00	7.638237e+00	-1.726805e-01	-2.389562e-03
1.999586006388547e-03	1.892567e-03	6.800537e+00	7.199463e+00	-2.197854e-01	-3.223608e-03
1.999649958890959e-03	2.240658e-03	7.290983e+00	6.709017e+00	-2.740276e-01	-4.458826e-03
1.999698533667840e-03	2.591610e-03	7.788512e+00	6.211488e+00	-3.310574e-01	-5.893260e-03
1.999751599246778e-03	3.093243e-03	8.503443e+00	5.496557e+00	-4.169385e-01	-8.121272e-03
1.999806605926920e-03	3.757000e-03	9.450770e+00	4.549230e+00	-5.341448e-01	-1.137362e-02
1.999856611980051e-03	4.486084e-03	1.049095e+01	3.509046e+00	-6.569633e-01	-1.558105e-02
1.999875533675276e-03	4.801035e-03	1.093994e+01	3.060057e+00	-6.973559e-01	-1.783817e-02
1.999887437053649e-03	5.017996e-03	1.124866e+01	2.751343e+00	-7.097051e-01	-1.972656e-02
1.999906388535116e-03	5.382299e-03	1.176589e+01	2.234115e+00	-7.085727e-01	-2.335911e-02
1.999917750060518e-03	5.609989e-03	1.208864e+01	1.911356e+00	-7.004229e-01	-2.591783e-02
1.999926091519000e-03	5.783319e-03	1.233408e+01	1.665923e+00	-6.921186e-01	-2.805304e-02
1.999933697972883e-03	5.945802e-03	1.256365e+01	1.436348e+00	-6.852880e-01	-3.027226e-02
1.999941381933580e-03	6.113768e-03	1.280062e+01	1.199379e+00	-6.804236e-01	-3.284106e-02
1.999948448089900e-03	6.271482e-03	1.302279e+01	9.772099e-01	-6.785077e-01	-3.557884e-02
1.999954558167004e-03	6.410539e-03	1.321839e+01	7.816073e-01	-6.795064e-01	-3.834640e-02
1.999961141657597e-03	6.562769e-03	1.343225e+01	5.677483e-01	-6.832998e-01	-4.181469e-02
1.999964392778324e-03	6.638646e-03	1.353904e+01	4.609578e-01	-6.863321e-01	-4.373596e-02
1.999966503692073e-03	6.688535e-03	1.360892e+01	3.910823e-01	-6.888793e-01	-4.510003e-02
1.999967850053165e-03	6.720304e-03	1.365367e+01	3.463333e-01	-6.907248e-01	-4.600463e-02
1.999969057319716e-03	6.748974e-03	1.369389e+01	3.061076e-01	-6.925250e-01	-4.682233e-02
1.999970317654358e-03	6.779045e-03	1.373595e+01	2.640546e-01	-6.945286e-01	-4.769903e-02
1.999971658882403e-03	6.810978e-03	1.378074e+01	2.192550e-01	-6.967918e-01	-4.865648e-02
1.999973081646879e-03	6.844997e-03	1.382831e+01	1.716852e-01	-6.993448e-01	-4.972429e-02
1.999974819103134e-03	6.886482e-03	1.388648e+01	1.135172e-01	-7.026831e-01	-5.111881e-02
1.999977005237151e-03	6.939068e-03	1.395986e+01	4.014481e-02	-7.072914e-01	-5.305644e-02
1.999981048347484e-03	7.036567e-03	1.409614e+01	-9.614296e-02	-7.169061e-01	-5.720775e-02
1.999986153775085e-03	7.160544e-03	1.426918e+01	-2.691824e-01	-7.306770e-01	-6.359535e-02
1.999989988985075e-03	7.254004e-03	1.439949e+01	-3.994884e-01	-7.421020e-01	-7.134451e-02
1.999992307769621e-03	7.308662e-03	1.447619e+01	-4.761867e-01	-7.487018e-01	-8.802176e-02
1.999993805111427e-03	7.339776e-03	1.452033e+01	-5.203275e-01	-7.511104e-01	-1.240467e-01
1.999995093076794e-03	7.360280e-03	1.455027e+01	-5.502692e-01	-7.501699e-01	-1.902456e-01
1.999996776743763e-03	7.379413e-03	1.457938e+01	-5.793785e-01	-7.451102e-01	-3.190782e-01
1.999998373766111e-03	7.392526e-03	1.459967e+01	-5.996679e-01	-7.376193e-01	-4.714197e-01
2.000000949598735e-03	7.407725e-03	1.462390e+01	-6.238988e-01	-7.226841e-01	-7.514657e-01
2.000003315232451e-03	7.418394e-03	1.464113e+01	-6.411318e-01	-7.076442e-01	-1.028269e+00
2.000006216858793e-03	7.428646e-03	1.465822e+01	-6.582239e-01	-6.884487e-01	-1.383015e+00
2.000007377616179e-03	7.431567e-03	1.466424e+01	-6.642368e-01	-6.807171e-01	-1.527841e+00
2.000007678485231e-03	7.432520e-03	1.466567e+01	-6.656708e-01	-6.787187e-01	-1.565799e+00
2.000008280223335e-03	7.434368e-03	1.466843e+01	-6.684316e-01	-6.747389e-01	-1.642054e+00
2.000008796523796e-03	7.436156e-03	1.467075e+01	-6.707486e-01	-6.713355e-01	-1.707641e+00
2.000008967399082e-03	7.436454e-03	1.467150e+01	-6.714985e-01	-6.702135e-01	-1.729397e+00
2.000009309149654e-03	7.436752e-03	1.467297e+01	-6.729652e-01	-6.679785e-01	-1.773006e+00
2.000009992650799e-03	7.434428e-03	1.467585e+01	-6.758532e-01	-6.635219e-01	-1.860368e+00
2.000010000000003e-03	7.441700e-03	1.467588e+01	-6.758839e-01	-6.634741e-01	-1.861226e+00
2.000010008231079e-03	7.439494e-03	1.467592e+01	-6.759181e-01	-6.634209e-01	-1.862320e+00
2.000010024693237e-03	7.438302e-03	1.467599e+01	-6.759863e-01	-6.633148e-01	-1.864455e+00
2.000010057617553e-03	7.438481e-03	1.467612e+01	-6.761221e-01	-6.631044e-01	-1.868675e+00
2.000010123466185e-03	7.438779e-03	1.467639e+01	-6.763930e-01	-6.626894e-01	-1.877110e+00
2.000010199799805e-03	7.438958e-03	1.467671e+01	-6.767060e-01	-6.622177e-01	-1.886892e+00
2.000010306312153e-03	7.439196e-03	1.467714e+01	-6.771410e-01	-6.615720e-01	-1.900546e+00
2.000010412382035e-03	7.439435e-03	1.467757e+01	-6.775719e-01	-6.609392e-01	-1.914149e+00
2.000010543111323e-03	7.439673e-03	1.467810e+01	-6.781000e-01	-6.601689e-01	-1.930923e+00
2.000010679716689e-03	7.439971e-03	1.467865e+01	-6.786480e-01	-6.593721e-01	-1.948460e+00
2.000010897426366e-03	7.440448e-03	1.467951e+01	-6.795136e-01	-6.581153e-01	-1.976431e+00
2.000011182393478e-03	7.441103e-03	1.468063e+01	-6.806340e-01	-6.564893e-01	-2.013074e+00
2.000011516817564e-03	7.441819e-03	1.468193e+01	-6.819310e-01	-6.546079e-01	-2.056123e+00
2.000011892583364e-03	7.442534e-03	1.468336e+01	-6.833650e-01	-6.525297e-01	-2.104550e+00
2.000012348961869e-03	7.443428e-03	1.468507e+01	-6.850746e-01	-6.500587e-01	-2.163442e+00
2.000012904371580e-03	7.444501e-03	1.468711e+01	-6.871103e-01	-6.471360e-01	-2.235215e+00
2.000013604227857e-03	7.445872e-03	1.468961e+01	-6.896103e-01	-6.436024e-01	-2.325794e+00
2.000014441836527e-03	7.447362e-03	1.469252e+01	-6.925167e-01	-6.396374e-01	-2.434374e+00
2.000015340020138e-03	7.448852e-03	1.469554e+01	-6.955401e-01	-6.357929e-01	-2.550977e+00
2.000016162659254e-03	7.450223e-03	1.469823e+01	-6.982263e-01	-6.327652e-01	-2.657908e+00
2.000017016751426e-03	7.451594e-03	1.470093e+01	-7.009314e-01	-6.302195e-01	-2.769047e+00
2.000018042854726e-03	7.453144e-03	1.470409e+01	-7.040910e-01	-6.278494e-01	-2.902678e+00
2.000018804488357e-03	7.454276e-03	1.470637e+01	-7.063677e-01	-6.266283e-01	-3.001931e+00
2.000020000000005e-03	7.456124e-03	1.470986e+01	-7.098612e-01	-6.253481e-01	-3.157788e+00
2.000020029260599e-03	7.456064e-03	1.470994e+01	-7.099447e-01	-6.253314e-01	-3.161605e+00
2.000020087781787e-03	7.456064e-03	1.471011e+01	-7.101115e-01	-6.252956e-01	-3.169238e+00
2.000020204824163e-03	7.456303e-03	1.471044e+01	-7.104442e-01	-6.252148e-01	-3.184502e+00
2.000020338554752e-03	7.456422e-03	1.471082e+01	-7.108231e-01	-6.251093e-01	-3.201943e+00
2.000020461301565e-03	7.456541e-03	1.471117e+01	-7.111696e-01	-6.250003e-01	-3.217952e+00
2.000020591325410e-03	7.456779e-03	1.471154e+01	-7.115353e-01	-6.248735e-01	-3.234911e+00
2.000020731638970e-03	7.456958e-03	1.471193e+01	-7.119284e-01	-6.247258e-01	-3.253212e+00
2.000020887375928e-03	7.457197e-03	1.471236e+01	-7.123629e-01	-6.245500e-01	-3.273526e+00
2.000021066850065e-03	7.457316e-03	1.471286e+01	-7.128612e-01	-6.243330e-01	-3.296936e+00
2.000021271657992e-03	7.457674e-03	1.471343e+01	-7.134269e-01	-6.240667e-01	-3.323651e+00
2.000021525827365e-03	7.457972e-03	1.471412e+01	-7.141243e-01	-6.237085e-01	-3.356806e+00
2.000021837943573e-03	7.458389e-03	1.471497e+01	-7.149737e-01	-6.232243e-01	-3.397519e+00
2.000022268710856e-03	7.458925e-03	1.471613e+01	-7.161338e-01	-6.224706e-01	-3.453708e+00
2.000022871694422e-03	7.459641e-03	1.471773e+01	-7.177329e-01	-6.212208e-01	-3.532355e+00
2.000023903678566e-03	7.460892e-03	1.472040e+01	-7.204006e-01	-6.183934e-01	-3.666918e+00
2.000025967646854e-03	7.463157e-03	1.472554e+01	-7.255360e-01	-6.100130e-01	-3.935850e+00
2.000028754446256e-03	7.466018e-03	1.473213e+01	-7.321268e-01	-5.916061e-01	-4.298418e+00
2.000032096551363e-03	7.469177e-03	1.473959e+01	-7.395863e-01	-5.557021e-01	-4.732190e+00
2.000035135008932e-03	7.471800e-03	1.474595e+01	-7.459486e-01	-5.024402e-01	-5.125095e+00
2.000039611535352e-03	7.475257e-03	1.475472e+01	-7.547194e-01	-3.824154e-01	-5.701086e+00
2.000044284644897e-03	7.478476e-03	1.476328e+01	-7.632813e-01	-2.034115e-01	-6.298460e+00
2.000049734881590e-03	7.481873e-03	1.477260e+01	-7.725989e-01	7.573605e-02	-6.989402e+00
2.000055415078694e-03	7.485032e-03	1.478174e+01	-7.817358e-01	4.329615e-01	-7.703057e+00
2.000059734071594e-03	7.487237e-03	1.478830e+01	-7.883036e-01	7.500156e-01	-8.240107e+00
2.000065832108842e-03	7.490158e-03	1.479715e+01	-7.971450e-01	1.249250e+00	-8.990479e+00
2.000070458859152e-03	7.492304e-03	1.480357e+01	-8.035744e-01	1.659738e+00	-9.553395e+00
2.000076873475087e-03	7.495105e-03	1.481212e+01	-8.121231e-01	2.266551e+00	-1.032406e+01
2.000082923372788e-03	7.497668e-03	1.481987e+01	-8.198687e-01	2.864822e+00	-1.104096e+01
2.000090499380644e-03	7.498503e-03	1.482629e+01	-8.262928e-01	3.639637e+00	-1.193589e+01
2.000096449996540e-03	7.488072e-03	1.481680e+01	-8.168039e-01	4.270148e+00	-1.267873e+01
2.000101988890869e-03	7.462680e-03	1.478704e+01	-7.870365e-01	4.876850e+00	-1.342930e+01
2.000108888258287e-03	7.424295e-03	1.473987e+01	-7.398669e-01	5.633067e+00	-1.437937e+01
2.000116042496766e-03	7.389069e-03	1.469674e+01	-6.967391e-01	6.395898e+00	-1.532511e+01
2.000123005939235e-03	7.358730e-03	1.465996e+01	-6.599575e-01	7.112885e+00	-1.620889e+01
2.000130210980201e-03	7.326841e-03	1.462132e+01	-6.213229e-01	7.831814e+00	-1.710776e+01
2.000134281624849e-03	7.302463e-03	1.459165e+01	-5.916535e-01	8.230134e+00	-1.763407e+01
2.000136286877410e-03	7.271707e-03	1.455394e+01	-5.539375e-01	8.431344e+00	-1.797472e+01
2.000137271508128e-03	7.171750e-03	1.443084e+01	-4.308440e-01	8.565907e+00	-1.869510e+01
2.000137530788197e-03	7.112503e-03	1.436125e+01	-3.612510e-01	8.619464e+00	-1.880972e+01
2.000137788409184e-03	7.089674e-03	1.433842e+01	-3.384199e-01	8.660249e+00	-1.880760e+01
2.000137841405222e-03	7.089198e-03	1.433680e+01	-3.368010e-01	8.663013e+00	-1.887710e+01
2.000137888263379e-03	7.084250e-03	1.433037e+01	-3.303674e-01	8.667007e+00	-1.882613e+01
2.000137921358128e-03	7.082850e-03	1.432926e+01	-3.292603e-01	8.670979e+00	-1.881704e+01
2.000137957757789e-03	7.082701e-03	1.432907e+01	-3.290694e-01	8.674608e+00	-1.884994e+01
2.000137998064352e-03	7.082373e-03	1.432873e+01	-3.287271e-01	8.678453e+00	-1.883710e+01
2.000138040482567e-03	7.082373e-03	1.432862e+01	-3.286218e-01	8.682340e+00	-1.885547e+01
2.000138101202163e-03	7.082224e-03	1.432835e+01	-3.283525e-01	8.687864e+00	-1.885053e+01
2.000138177379200e-03	7.082343e-03	1.432813e+01	-3.281317e-01	8.694757e+00	-1.886530e+01
2.000138291968809e-03	7.082641e-03	1.432775e+01	-3.277484e-01	8.705112e+00	-1.887307e+01
2.000138462583630e-03	7.083565e-03	1.432722e+01	-3.272250e-01	8.720513e+00	-1.889479e+01
2.000138723160162e-03	7.085621e-03	1.432641e+01	-3.264127e-01	8.743999e+00	-1.892162e+01
2.000139139099341e-03	7.089615e-03	1.432516e+01	-3.251581e-01	8.781402e+00	-1.896848e+01
2.000139791119744e-03	7.095069e-03	1.432324e+01	-3.232450e-01	8.839811e+00	-1.903905e+01
2.000140841126166e-03	7.099152e-03	1.432032e+01	-3.203223e-01	8.933291e+00	-1.915350e+01
2.000142520453753e-03	7.097483e-03	1.431600e+01	-3.159998e-01	9.081287e+00	-1.933362e+01
2.000145197677661e-03	7.089674e-03	1.430991e+01	-3.099075e-01	9.313315e+00	-1.961687e+01
2.000149542219359e-03	7.079810e-03	1.430172e+01	-3.017249e-01	9.679560e+00	-2.006563e+01
2.000156596819569e-03	7.069319e-03	1.429181e+01	-2.918078e-01	1.024692e+01	-2.077079e+01
2.000168167008091e-03	7.056355e-03	1.428104e+01	-2.810382e-01	1.111392e+01	-2.188082e+01
2.000180942933458e-03	7.046074e-03	1.427431e+01	-2.743113e-01	1.197931e+01	-2.305111e+01
2.000194707240513e-03	7.038593e-03	1.427113e+01	-2.711307e-01	1.280344e+01	-2.425659e+01
2.000203351693521e-03	7.035375e-03	1.427072e+01	-2.707213e-01	1.325752e+01	-2.498635e+01
2.000208056247593e-03	7.034153e-03	1.427104e+01	-2.710423e-01	1.347342e+01	-2.537301e+01
2.000210854779409e-03	7.033616e-03	1.427144e+01	-2.714422e-01	1.358509e+01	-2.559893e+01
2.000213769811403e-03	7.033229e-03	1.427203e+01	-2.720324e-01	1.368591e+01	-2.583140e+01
2.000216643986912e-03	7.032990e-03	1.427279e+01	-2.727860e-01	1.377023e+01	-2.605803e+01
2.000220091505113e-03	7.032901e-03	1.427394e+01	-2.739389e-01	1.384812e+01	-2.632632e+01
2.000224068956162e-03	7.033139e-03	1.427561e+01	-2.756131e-01	1.390668e+01	-2.663149e+01
2.000228296592445e-03	7.033736e-03	1.427776e+01	-2.777585e-01	1.394187e+01	-2.695108e+01
2.000231606853003e-03	7.034391e-03	1.427967e+01	-2.796738e-01	1.395739e+01	-2.719769e+01
2.000235233206742e-03	7.035345e-03	1.428196e+01	-2.819554e-01	1.396757e+01	-2.746392e+01
2.000240044522039e-03	7.036746e-03	1.428513e+01	-2.851256e-01	1.397633e+01	-2.781250e+01
2.000243542946041e-03	7.037878e-03	1.428749e+01	-2.874922e-01	1.398044e+01	-2.806242e+01
2.000248167357867e-03	7.039487e-03	1.429066e+01	-2.906609e-01	1.398385e+01	-2.838791e+01
2.000253008052975e-03	7.041216e-03	1.429398e+01	-2.939827e-01	1.398613e+01	-2.872349e+01
2.000258093687195e-03	7.043153e-03	1.429745e+01	-2.974530e-01	1.398750e+01	-2.907002e+01
2.000264410926537e-03	7.045686e-03	1.430171e+01	-3.017141e-01	1.398828e+01	-2.949222e+01
2.000271239480184e-03	7.048547e-03	1.430624e+01	-3.062365e-01	1.398837e+01	-2.993802e+01
2.000280894356901e-03	7.052839e-03	1.431248e+01	-3.124751e-01	1.398770e+01	-3.055072e+01
2.000291200330455e-03	7.057726e-03	1.431889e+01	-3.188946e-01	1.398633e+01	-3.117960e+01
2.000309550015879e-03	7.067233e-03	1.432977e+01	-3.297739e-01	1.398315e+01	-3.224326e+01
2.000328567416887e-03	7.078379e-03	1.434025e+01	-3.402547e-01	1.397954e+01	-3.326666e+01
2.000361051998509e-03	7.100642e-03	1.435635e+01	-3.563511e-01	1.397344e+01	-3.483689e+01
2.000400110674497e-03	7.134616e-03	1.437260e+01	-3.725960e-01	1.396697e+01	-3.642057e+01
2.000473200591643e-03	7.217050e-03	1.439647e+01	-3.964726e-01	1.395702e+01	-3.874669e+01
